,Country,Confirmed,Deaths
2020-11-26,Russia,1695302.0,29663.0
2020-11-27,Russia,1701590.0,29772.0
2020-11-28,Russia,1707849.0,29880.0
2020-11-29,Russia,1714078.0,29987.0
2020-11-30,Russia,1720277.0,30094.0
2020-12-01,Russia,1726446.0,30201.0
2020-12-02,Russia,1732585.0,30306.0
2020-12-03,Russia,1738695.0,30411.0
2020-12-04,Russia,1744774.0,30515.0
2020-12-05,Russia,1750824.0,30619.0
2020-12-06,Russia,1756843.0,30722.0
2020-12-07,Russia,1762832.0,30824.0
2020-12-08,Russia,1768792.0,30925.0
2020-12-09,Russia,1774721.0,31026.0
2020-12-10,Russia,1780620.0,31126.0
2020-12-11,Russia,1786489.0,31226.0
2020-11-11,Rwanda,5058.0,37.0
2020-11-12,Rwanda,5059.0,37.0
2020-11-13,Rwanda,5059.0,37.0
2020-11-14,Rwanda,5059.0,37.0
2020-11-15,Rwanda,5060.0,38.0
2020-11-16,Rwanda,5060.0,38.0
2020-11-17,Rwanda,5060.0,38.0
2020-11-18,Rwanda,5060.0,38.0
2020-11-19,Rwanda,5061.0,38.0
2020-11-20,Rwanda,5061.0,38.0
2020-11-21,Rwanda,5061.0,38.0
2020-11-22,Rwanda,5061.0,38.0
2020-11-23,Rwanda,5061.0,38.0
2020-11-24,Rwanda,5062.0,38.0
2020-11-25,Rwanda,5062.0,38.0
2020-11-26,Rwanda,5062.0,38.0
2020-11-27,Rwanda,5062.0,39.0
2020-11-28,Rwanda,5062.0,39.0
2020-11-29,Rwanda,5062.0,39.0
2020-11-30,Rwanda,5062.0,39.0
2020-12-01,Rwanda,5062.0,39.0
2020-12-02,Rwanda,5063.0,39.0
2020-12-03,Rwanda,5063.0,39.0
2020-12-04,Rwanda,5063.0,39.0
2020-12-05,Rwanda,5063.0,39.0
2020-12-06,Rwanda,5063.0,39.0
2020-12-07,Rwanda,5063.0,39.0
2020-12-08,Rwanda,5063.0,39.0
2020-12-09,Rwanda,5063.0,39.0
2020-12-10,Rwanda,5063.0,39.0
2020-11-11,Saudi Arabia,349573.0,5536.0
2020-11-12,Saudi Arabia,349731.0,5549.0
2020-11-13,Saudi Arabia,349885.0,5561.0
2020-11-14,Saudi Arabia,350035.0,5573.0
2020-11-15,Saudi Arabia,350182.0,5585.0
2020-11-16,Saudi Arabia,350324.0,5597.0
2020-11-17,Saudi Arabia,350463.0,5608.0
2020-11-18,Saudi Arabia,350598.0,5620.0
2020-11-19,Saudi Arabia,350730.0,5631.0
2020-11-20,Saudi Arabia,350859.0,5642.0
2020-11-21,Saudi Arabia,350984.0,5653.0
2020-11-22,Saudi Arabia,351106.0,5664.0
2020-11-23,Saudi Arabia,351224.0,5674.0
2020-11-24,Saudi Arabia,351340.0,5685.0
2020-11-25,Saudi Arabia,351453.0,5695.0
2020-11-26,Saudi Arabia,351562.0,5705.0
2020-11-27,Saudi Arabia,351669.0,5715.0
2020-11-28,Saudi Arabia,351774.0,5725.0
2020-11-29,Saudi Arabia,351875.0,5735.0
2020-11-30,Saudi Arabia,351974.0,5744.0
2020-12-01,Saudi Arabia,352070.0,5753.0
2020-12-02,Saudi Arabia,352164.0,5763.0
2020-12-03,Saudi Arabia,352255.0,5772.0
2020-12-04,Saudi Arabia,352344.0,5781.0
2020-12-05,Saudi Arabia,352431.0,5789.0
2020-12-06,Saudi Arabia,352515.0,5798.0
2020-12-07,Saudi Arabia,352598.0,5806.0
2020-12-08,Saudi Arabia,352678.0,5815.0
2020-12-09,Saudi Arabia,352756.0,5823.0
2020-12-10,Saudi Arabia,352832.0,5831.0
2020-11-11,Sudan,13758.0,858.0
2020-11-12,Sudan,13760.0,859.0
2020-11-13,Sudan,13763.0,859.0
2020-11-14,Sudan,13765.0,859.0
2020-11-15,Sudan,13767.0,859.0
2020-11-16,Sudan,13769.0,859.0
2020-11-17,Sudan,13770.0,859.0
2020-11-18,Sudan,13772.0,859.0
2020-11-19,Sudan,13774.0,859.0
2020-11-20,Sudan,13776.0,859.0
2020-11-21,Sudan,13777.0,859.0
2020-11-22,Sudan,13779.0,859.0
2020-11-23,Sudan,13780.0,859.0
2020-11-24,Sudan,13782.0,859.0
2020-11-25,Sudan,13783.0,860.0
2020-11-26,Sudan,13785.0,860.0
2020-11-27,Sudan,13786.0,860.0
2020-11-28,Sudan,13787.0,860.0
2020-11-29,Sudan,13789.0,860.0
2020-11-30,Sudan,13790.0,860.0
2020-12-01,Sudan,13791.0,860.0
2020-12-02,Sudan,13792.0,860.0
2020-12-03,Sudan,13793.0,860.0
2020-12-04,Sudan,13794.0,860.0
2020-12-05,Sudan,13796.0,860.0
2020-12-06,Sudan,13797.0,860.0
2020-12-07,Sudan,13798.0,860.0
2020-12-08,Sudan,13798.0,860.0
2020-12-09,Sudan,13799.0,860.0
2020-12-10,Sudan,13800.0,860.0
2020-11-11,Sweden,123881.0,5882.0
2020-11-12,Sweden,124230.0,5882.0
2020-11-13,Sweden,124577.0,5882.0
2020-11-14,Sweden,124921.0,5882.0
2020-11-15,Sweden,125262.0,5883.0
2020-11-16,Sweden,125602.0,5883.0
2020-11-17,Sweden,125939.0,5883.0
2020-11-18,Sweden,126273.0,5883.0
2020-11-19,Sweden,126605.0,5883.0
2020-11-20,Sweden,126935.0,5883.0
2020-11-21,Sweden,127262.0,5883.0
2020-11-22,Sweden,127587.0,5883.0
2020-11-23,Sweden,127910.0,5883.0
2020-11-24,Sweden,128230.0,5883.0
2020-11-25,Sweden,128548.0,5883.0
2020-11-26,Sweden,128864.0,5883.0
2020-11-27,Sweden,129177.0,5883.0
2020-11-28,Sweden,129488.0,5883.0
2020-11-29,Sweden,129797.0,5883.0
2020-11-30,Sweden,130103.0,5883.0
2020-12-01,Sweden,130407.0,5883.0
2020-12-02,Sweden,130709.0,5883.0
2020-12-03,Sweden,131009.0,5883.0
2020-12-04,Sweden,131306.0,5883.0
2020-12-05,Sweden,131601.0,5883.0
2020-12-06,Sweden,131894.0,5884.0
2020-12-07,Sweden,132185.0,5884.0
2020-12-08,Sweden,132473.0,5884.0
2020-12-09,Sweden,132759.0,5884.0
2020-12-10,Sweden,133043.0,5884.0
2020-11-11,Singapore,58459.0,27.0
2020-11-12,Singapore,58471.0,27.0
2020-11-13,Singapore,58482.0,27.0
2020-11-14,Singapore,58493.0,27.0
2020-11-15,Singapore,58504.0,27.0
2020-11-16,Singapore,58514.0,27.0
2020-11-17,Singapore,58525.0,27.0
2020-11-18,Singapore,58534.0,27.0
2020-11-19,Singapore,58544.0,27.0
2020-11-20,Singapore,58554.0,27.0
2020-11-21,Singapore,58563.0,27.0
2020-11-22,Singapore,58572.0,27.0
2020-11-23,Singapore,58580.0,27.0
2020-11-24,Singapore,58589.0,27.0
2020-11-25,Singapore,58597.0,27.0
2020-11-26,Singapore,58605.0,27.0
2020-11-27,Singapore,58613.0,27.0
2020-11-28,Singapore,58621.0,27.0
2020-11-29,Singapore,58628.0,27.0
2020-11-30,Singapore,58635.0,27.0
2020-12-01,Singapore,58642.0,27.0
2020-12-02,Singapore,58649.0,27.0
2020-12-03,Singapore,58656.0,27.0
2020-12-04,Singapore,58662.0,27.0
2020-12-05,Singapore,58669.0,27.0
2020-12-06,Singapore,58675.0,27.0
2020-12-07,Singapore,58681.0,27.0
2020-12-08,Singapore,58687.0,27.0
2020-12-09,Singapore,58693.0,27.0
2020-12-10,Singapore,58698.0,27.0
2020-11-11,Slovenia,56456.0,354.0
2020-11-12,Slovenia,59125.0,357.0
2020-11-13,Slovenia,61909.0,361.0
2020-11-14,Slovenia,64811.0,364.0
2020-11-15,Slovenia,67836.0,368.0
2020-11-16,Slovenia,70988.0,372.0
2020-11-17,Slovenia,74273.0,375.0
2020-11-18,Slovenia,77695.0,379.0
2020-11-19,Slovenia,81260.0,383.0
2020-11-20,Slovenia,84972.0,387.0
2020-11-21,Slovenia,88837.0,390.0
2020-11-22,Slovenia,92861.0,394.0
2020-11-23,Slovenia,97048.0,398.0
2020-11-24,Slovenia,101406.0,402.0
2020-11-25,Slovenia,105940.0,406.0
2020-11-26,Slovenia,110656.0,410.0
2020-11-27,Slovenia,115562.0,414.0
2020-11-28,Slovenia,120662.0,418.0
2020-11-29,Slovenia,125966.0,423.0
2020-11-30,Slovenia,131478.0,427.0
2020-12-01,Slovenia,137207.0,431.0
2020-12-02,Slovenia,143160.0,435.0
2020-12-03,Slovenia,149345.0,439.0
2020-12-04,Slovenia,155769.0,444.0
2020-12-05,Slovenia,162441.0,448.0
2020-12-06,Slovenia,169369.0,453.0
2020-12-07,Slovenia,176561.0,457.0
2020-12-08,Slovenia,184027.0,462.0
2020-12-09,Slovenia,191775.0,466.0
2020-12-10,Slovenia,199815.0,471.0
2020-11-11,Slovakia,89960.0,410.0
2020-11-12,Slovakia,93833.0,431.0
2020-11-13,Slovakia,97857.0,453.0
2020-11-14,Slovakia,102036.0,476.0
2020-11-15,Slovakia,106377.0,500.0
2020-11-16,Slovakia,110883.0,526.0
2020-11-17,Slovakia,115561.0,552.0
2020-11-18,Slovakia,120417.0,580.0
2020-11-19,Slovakia,125456.0,609.0
2020-11-20,Slovakia,130685.0,640.0
2020-11-21,Slovakia,136109.0,672.0
2020-11-22,Slovakia,141736.0,706.0
2020-11-23,Slovakia,147571.0,741.0
2020-11-24,Slovakia,153622.0,777.0
2020-11-25,Slovakia,159896.0,816.0
2020-11-26,Slovakia,166399.0,856.0
2020-11-27,Slovakia,173139.0,898.0
2020-11-28,Slovakia,180124.0,942.0
2020-11-29,Slovakia,187361.0,988.0
2020-11-30,Slovakia,194858.0,1036.0
2020-12-01,Slovakia,202624.0,1086.0
2020-12-02,Slovakia,210666.0,1138.0
2020-12-03,Slovakia,218993.0,1193.0
2020-12-04,Slovakia,227614.0,1250.0
2020-12-05,Slovakia,236539.0,1310.0
2020-12-06,Slovakia,245776.0,1372.0
2020-12-07,Slovakia,255334.0,1437.0
2020-12-08,Slovakia,265224.0,1505.0
2020-12-09,Slovakia,275455.0,1577.0
2020-12-10,Slovakia,286038.0,1651.0
2020-11-11,Sierra Leone,2317.0,72.0
2020-11-12,Sierra Leone,2319.0,72.0
2020-11-13,Sierra Leone,2320.0,72.0
2020-11-14,Sierra Leone,2321.0,72.0
2020-11-15,Sierra Leone,2322.0,72.0
2020-11-16,Sierra Leone,2323.0,72.0
2020-11-17,Sierra Leone,2324.0,72.0
2020-11-18,Sierra Leone,2325.0,72.0
2020-11-19,Sierra Leone,2326.0,72.0
2020-11-20,Sierra Leone,2327.0,72.0
2020-11-21,Sierra Leone,2327.0,72.0
2020-11-22,Sierra Leone,2328.0,72.0
2020-11-23,Sierra Leone,2329.0,72.0
2020-11-24,Sierra Leone,2330.0,72.0
2020-11-25,Sierra Leone,2331.0,72.0
2020-11-26,Sierra Leone,2332.0,72.0
2020-11-27,Sierra Leone,2332.0,72.0
2020-11-28,Sierra Leone,2333.0,72.0
2020-11-29,Sierra Leone,2334.0,72.0
2020-11-30,Sierra Leone,2335.0,72.0
2020-12-01,Sierra Leone,2335.0,72.0
2020-12-02,Sierra Leone,2336.0,72.0
2020-12-03,Sierra Leone,2337.0,72.0
2020-12-04,Sierra Leone,2337.0,72.0
2020-12-05,Sierra Leone,2338.0,72.0
2020-12-06,Sierra Leone,2339.0,72.0
2020-12-07,Sierra Leone,2339.0,72.0
2020-12-08,Sierra Leone,2340.0,72.0
2020-12-09,Sierra Leone,2341.0,72.0
2020-12-10,Sierra Leone,2341.0,72.0
2020-11-11,San Marino,761.0,42.0
2020-11-12,San Marino,761.0,42.0
2020-11-13,San Marino,761.0,42.0
2020-11-14,San Marino,761.0,42.0
2020-11-15,San Marino,761.0,42.0
2020-11-16,San Marino,761.0,42.0
2020-11-17,San Marino,761.0,42.0
2020-11-18,San Marino,761.0,42.0
2020-11-19,San Marino,761.0,42.0
2020-11-20,San Marino,761.0,42.0
2020-11-21,San Marino,761.0,42.0
2020-11-22,San Marino,761.0,42.0
2020-11-23,San Marino,761.0,42.0
2020-11-24,San Marino,761.0,42.0
2020-11-25,San Marino,761.0,42.0
2020-11-26,San Marino,761.0,42.0
2020-11-27,San Marino,761.0,42.0
2020-11-28,San Marino,761.0,42.0
2020-11-29,San Marino,761.0,42.0
2020-11-30,San Marino,761.0,42.0
2020-12-01,San Marino,761.0,42.0
2020-12-02,San Marino,761.0,42.0
2020-12-03,San Marino,761.0,42.0
2020-12-04,San Marino,761.0,42.0
2020-12-05,San Marino,761.0,42.0
2020-12-06,San Marino,761.0,42.0
2020-12-07,San Marino,761.0,42.0
2020-12-08,San Marino,761.0,42.0
2020-12-09,San Marino,761.0,42.0
2020-12-10,San Marino,761.0,42.0
2020-11-11,Senegal,16237.0,333.0
2020-11-12,Senegal,16259.0,333.0
2020-11-13,Senegal,16281.0,333.0
2020-11-14,Senegal,16302.0,334.0
2020-11-15,Senegal,16323.0,334.0
2020-11-16,Senegal,16344.0,334.0
2020-11-17,Senegal,16364.0,335.0
2020-11-18,Senegal,16384.0,335.0
2020-11-19,Senegal,16403.0,335.0
2020-11-20,Senegal,16423.0,335.0
2020-11-21,Senegal,16441.0,336.0
2020-11-22,Senegal,16460.0,336.0
2020-11-23,Senegal,16478.0,336.0
2020-11-24,Senegal,16496.0,336.0
2020-11-25,Senegal,16513.0,337.0
2020-11-26,Senegal,16531.0,337.0
2020-11-27,Senegal,16548.0,337.0
2020-11-28,Senegal,16564.0,337.0
2020-11-29,Senegal,16581.0,337.0
2020-11-30,Senegal,16597.0,338.0
2020-12-01,Senegal,16612.0,338.0
2020-12-02,Senegal,16628.0,338.0
2020-12-03,Senegal,16643.0,338.0
2020-12-04,Senegal,16658.0,338.0
2020-12-05,Senegal,16673.0,339.0
2020-12-06,Senegal,16687.0,339.0
2020-12-07,Senegal,16701.0,339.0
2020-12-08,Senegal,16715.0,339.0
2020-12-09,Senegal,16729.0,339.0
2020-12-10,Senegal,16743.0,339.0
2020-11-11,Somalia,3720.0,98.0
2020-11-12,Somalia,3721.0,98.0
2020-11-13,Somalia,3721.0,98.0
2020-11-14,Somalia,3722.0,98.0
2020-11-15,Somalia,3723.0,98.0
2020-11-16,Somalia,3723.0,98.0
2020-11-17,Somalia,3724.0,98.0
2020-11-18,Somalia,3724.0,98.0
2020-11-19,Somalia,3725.0,98.0
2020-11-20,Somalia,3725.0,98.0
2020-11-21,Somalia,3726.0,98.0
2020-11-22,Somalia,3726.0,98.0
2020-11-23,Somalia,3727.0,98.0
2020-11-24,Somalia,3727.0,98.0
2020-11-25,Somalia,3728.0,98.0
2020-11-26,Somalia,3728.0,98.0
2020-11-27,Somalia,3728.0,98.0
2020-11-28,Somalia,3729.0,98.0
2020-11-29,Somalia,3729.0,98.0
2020-11-30,Somalia,3730.0,98.0
2020-12-01,Somalia,3730.0,98.0
2020-12-02,Somalia,3730.0,98.0
2020-12-03,Somalia,3731.0,98.0
2020-12-04,Somalia,3731.0,98.0
2020-12-05,Somalia,3731.0,98.0
2020-12-06,Somalia,3732.0,98.0
2020-12-07,Somalia,3732.0,98.0
2020-12-08,Somalia,3732.0,98.0
2020-12-09,Somalia,3733.0,98.0
2020-12-10,Somalia,3733.0,98.0
2020-11-11,Suriname,5324.0,118.0
2020-11-12,Suriname,5328.0,118.0
2020-11-13,Suriname,5332.0,118.0
2020-11-14,Suriname,5335.0,118.0
2020-11-15,Suriname,5339.0,118.0
2020-11-16,Suriname,5343.0,119.0
2020-11-17,Suriname,5346.0,119.0
2020-11-18,Suriname,5349.0,119.0
2020-11-19,Suriname,5353.0,119.0
2020-11-20,Suriname,5356.0,119.0
2020-11-21,Suriname,5359.0,119.0
2020-11-22,Suriname,5361.0,120.0
2020-11-23,Suriname,5364.0,120.0
2020-11-24,Suriname,5367.0,120.0
2020-11-25,Suriname,5369.0,120.0
2020-11-26,Suriname,5372.0,120.0
2020-11-27,Suriname,5374.0,120.0
2020-11-28,Suriname,5376.0,120.0
2020-11-29,Suriname,5379.0,121.0
2020-11-30,Suriname,5381.0,121.0
2020-12-01,Suriname,5383.0,121.0
2020-12-02,Suriname,5385.0,121.0
2020-12-03,Suriname,5386.0,121.0
2020-12-04,Suriname,5388.0,121.0
2020-12-05,Suriname,5390.0,121.0
2020-12-06,Suriname,5392.0,121.0
2020-12-07,Suriname,5393.0,121.0
2020-12-08,Suriname,5395.0,122.0
2020-12-09,Suriname,5396.0,122.0
2020-12-10,Suriname,5398.0,122.0
2020-11-11,South Sudan,2880.0,53.0
2020-11-12,South Sudan,2882.0,53.0
2020-11-13,South Sudan,2885.0,53.0
2020-11-14,South Sudan,2887.0,53.0
2020-11-15,South Sudan,2889.0,53.0
2020-11-16,South Sudan,2891.0,53.0
2020-11-17,South Sudan,2893.0,53.0
2020-11-18,South Sudan,2895.0,53.0
2020-11-19,South Sudan,2897.0,53.0
2020-11-20,South Sudan,2898.0,53.0
2020-11-21,South Sudan,2900.0,53.0
2020-11-22,South Sudan,2902.0,53.0
2020-11-23,South Sudan,2904.0,53.0
2020-11-24,South Sudan,2906.0,53.0
2020-11-25,South Sudan,2907.0,53.0
2020-11-26,South Sudan,2909.0,53.0
2020-11-27,South Sudan,2911.0,53.0
2020-11-28,South Sudan,2912.0,53.0
2020-11-29,South Sudan,2914.0,53.0
2020-11-30,South Sudan,2916.0,54.0
2020-12-01,South Sudan,2917.0,54.0
2020-12-02,South Sudan,2919.0,54.0
2020-12-03,South Sudan,2920.0,54.0
2020-12-04,South Sudan,2922.0,54.0
2020-12-05,South Sudan,2923.0,54.0
2020-12-06,South Sudan,2925.0,54.0
2020-12-07,South Sudan,2926.0,54.0
2020-12-08,South Sudan,2928.0,54.0
2020-12-09,South Sudan,2929.0,54.0
2020-12-10,South Sudan,2930.0,54.0
2020-11-11,São Tomé and Príncipe,937.0,16.0
2020-11-12,São Tomé and Príncipe,937.0,16.0
2020-11-13,São Tomé and Príncipe,938.0,16.0
2020-11-14,São Tomé and Príncipe,938.0,16.0
2020-11-15,São Tomé and Príncipe,938.0,16.0
2020-11-16,São Tomé and Príncipe,938.0,16.0
2020-11-17,São Tomé and Príncipe,938.0,16.0
2020-11-18,São Tomé and Príncipe,938.0,16.0
2020-11-19,São Tomé and Príncipe,938.0,16.0
2020-11-20,São Tomé and Príncipe,938.0,16.0
2020-11-21,São Tomé and Príncipe,939.0,16.0
2020-11-22,São Tomé and Príncipe,939.0,16.0
2020-11-23,São Tomé and Príncipe,939.0,16.0
2020-11-24,São Tomé and Príncipe,939.0,16.0
2020-11-25,São Tomé and Príncipe,939.0,16.0
2020-11-26,São Tomé and Príncipe,939.0,16.0
2020-11-27,São Tomé and Príncipe,939.0,16.0
2020-11-28,São Tomé and Príncipe,939.0,16.0
2020-11-29,São Tomé and Príncipe,939.0,16.0
2020-11-30,São Tomé and Príncipe,939.0,16.0
2020-12-01,São Tomé and Príncipe,940.0,16.0
2020-12-02,São Tomé and Príncipe,940.0,16.0
2020-12-03,São Tomé and Príncipe,940.0,16.0
2020-12-04,São Tomé and Príncipe,940.0,16.0
2020-12-05,São Tomé and Príncipe,940.0,16.0
2020-12-06,São Tomé and Príncipe,940.0,16.0
2020-12-07,São Tomé and Príncipe,940.0,16.0
2020-12-08,São Tomé and Príncipe,940.0,16.0
2020-12-09,São Tomé and Príncipe,940.0,16.0
2020-12-10,São Tomé and Príncipe,940.0,16.0
2020-11-11,El Salvador,33807.0,989.0
2020-11-12,El Salvador,33860.0,991.0
2020-11-13,El Salvador,33911.0,993.0
2020-11-14,El Salvador,33962.0,994.0
2020-11-15,El Salvador,34011.0,996.0
2020-11-16,El Salvador,34059.0,997.0
2020-11-17,El Salvador,34106.0,999.0
2020-11-18,El Salvador,34152.0,1000.0
2020-11-19,El Salvador,34197.0,1002.0
2020-11-20,El Salvador,34241.0,1003.0
2020-11-21,El Salvador,34284.0,1004.0
2020-11-22,El Salvador,34326.0,1006.0
2020-11-23,El Salvador,34367.0,1007.0
2020-11-24,El Salvador,34407.0,1008.0
2020-11-25,El Salvador,34446.0,1009.0
2020-11-26,El Salvador,34485.0,1011.0
2020-11-27,El Salvador,34522.0,1012.0
2020-11-28,El Salvador,34559.0,1013.0
2020-11-29,El Salvador,34595.0,1014.0
2020-11-30,El Salvador,34630.0,1015.0
2020-12-01,El Salvador,34664.0,1016.0
2020-12-02,El Salvador,34698.0,1017.0
2020-12-03,El Salvador,34731.0,1018.0
2020-12-04,El Salvador,34763.0,1019.0
2020-12-05,El Salvador,34794.0,1020.0
2020-12-06,El Salvador,34825.0,1021.0
2020-12-07,El Salvador,34855.0,1022.0
2020-12-08,El Salvador,34884.0,1023.0
2020-12-09,El Salvador,34913.0,1024.0
2020-12-10,El Salvador,34941.0,1025.0
2020-11-11,Sint Maarten,887.0,23.0
2020-11-12,Sint Maarten,890.0,23.0
2020-11-13,Sint Maarten,894.0,23.0
2020-11-14,Sint Maarten,898.0,23.0
2020-11-15,Sint Maarten,901.0,23.0
2020-11-16,Sint Maarten,905.0,23.0
2020-11-17,Sint Maarten,908.0,24.0
2020-11-18,Sint Maarten,912.0,24.0
2020-11-19,Sint Maarten,915.0,24.0
2020-11-20,Sint Maarten,919.0,24.0
2020-11-21,Sint Maarten,922.0,24.0
2020-11-22,Sint Maarten,925.0,24.0
2020-11-23,Sint Maarten,928.0,24.0
2020-11-24,Sint Maarten,931.0,24.0
2020-11-25,Sint Maarten,935.0,24.0
2020-11-26,Sint Maarten,938.0,24.0
2020-11-27,Sint Maarten,941.0,24.0
2020-11-28,Sint Maarten,943.0,24.0
2020-11-29,Sint Maarten,946.0,24.0
2020-11-30,Sint Maarten,949.0,24.0
2020-12-01,Sint Maarten,952.0,25.0
2020-12-02,Sint Maarten,955.0,25.0
2020-12-03,Sint Maarten,957.0,25.0
2020-12-04,Sint Maarten,960.0,25.0
2020-12-05,Sint Maarten,962.0,25.0
2020-12-06,Sint Maarten,965.0,25.0
2020-12-07,Sint Maarten,967.0,25.0
2020-12-08,Sint Maarten,970.0,25.0
2020-12-09,Sint Maarten,972.0,25.0
2020-12-10,Sint Maarten,975.0,25.0
2020-11-11,Syria,6116.0,321.0
2020-11-12,Syria,6145.0,323.0
2020-11-13,Syria,6175.0,326.0
2020-11-14,Syria,6203.0,328.0
2020-11-15,Syria,6231.0,331.0
2020-11-16,Syria,6259.0,333.0
2020-11-17,Syria,6286.0,336.0
2020-11-18,Syria,6313.0,338.0
2020-11-19,Syria,6339.0,340.0
2020-11-20,Syria,6365.0,343.0
2020-11-21,Syria,6391.0,345.0
2020-11-22,Syria,6416.0,347.0
2020-11-23,Syria,6440.0,350.0
2020-11-24,Syria,6464.0,352.0
2020-11-25,Syria,6488.0,354.0
2020-11-26,Syria,6511.0,357.0
2020-11-27,Syria,6534.0,359.0
2020-11-28,Syria,6557.0,361.0
2020-11-29,Syria,6579.0,363.0
2020-11-30,Syria,6600.0,365.0
2020-12-01,Syria,6622.0,367.0
2020-12-02,Syria,6642.0,370.0
2020-12-03,Syria,6663.0,372.0
2020-12-04,Syria,6683.0,374.0
2020-12-05,Syria,6703.0,376.0
2020-12-06,Syria,6722.0,378.0
2020-12-07,Syria,6741.0,380.0
2020-12-08,Syria,6760.0,382.0
2020-12-09,Syria,6778.0,384.0
2020-12-10,Syria,6796.0,386.0
2020-11-11,Swaziland,6012.0,119.0
2020-11-12,Swaziland,6018.0,119.0
2020-11-13,Swaziland,6023.0,119.0
2020-11-14,Swaziland,6029.0,119.0
2020-11-15,Swaziland,6034.0,119.0
2020-11-16,Swaziland,6039.0,119.0
2020-11-17,Swaziland,6044.0,119.0
2020-11-18,Swaziland,6048.0,119.0
2020-11-19,Swaziland,6053.0,119.0
2020-11-20,Swaziland,6057.0,119.0
2020-11-21,Swaziland,6061.0,119.0
2020-11-22,Swaziland,6066.0,119.0
2020-11-23,Swaziland,6070.0,119.0
2020-11-24,Swaziland,6074.0,119.0
2020-11-25,Swaziland,6077.0,119.0
2020-11-26,Swaziland,6081.0,120.0
2020-11-27,Swaziland,6084.0,120.0
2020-11-28,Swaziland,6088.0,120.0
2020-11-29,Swaziland,6091.0,120.0
2020-11-30,Swaziland,6094.0,120.0
2020-12-01,Swaziland,6098.0,120.0
2020-12-02,Swaziland,6101.0,120.0
2020-12-03,Swaziland,6104.0,120.0
2020-12-04,Swaziland,6106.0,120.0
2020-12-05,Swaziland,6109.0,120.0
2020-12-06,Swaziland,6112.0,120.0
2020-12-07,Swaziland,6114.0,120.0
2020-12-08,Swaziland,6117.0,120.0
2020-12-09,Swaziland,6119.0,120.0
2020-12-10,Swaziland,6122.0,120.0
2020-11-11,Chad,1515.0,89.0
2020-11-12,Chad,1521.0,89.0
2020-11-13,Chad,1528.0,89.0
2020-11-14,Chad,1535.0,89.0
2020-11-15,Chad,1541.0,89.0
2020-11-16,Chad,1548.0,89.0
2020-11-17,Chad,1555.0,89.0
2020-11-18,Chad,1561.0,89.0
2020-11-19,Chad,1568.0,89.0
2020-11-20,Chad,1575.0,89.0
2020-11-21,Chad,1582.0,89.0
2020-11-22,Chad,1588.0,89.0
2020-11-23,Chad,1595.0,89.0
2020-11-24,Chad,1602.0,89.0
2020-11-25,Chad,1609.0,89.0
2020-11-26,Chad,1616.0,89.0
2020-11-27,Chad,1622.0,89.0
2020-11-28,Chad,1629.0,89.0
2020-11-29,Chad,1636.0,89.0
2020-11-30,Chad,1643.0,89.0
2020-12-01,Chad,1650.0,89.0
2020-12-02,Chad,1657.0,89.0
2020-12-03,Chad,1664.0,89.0
2020-12-04,Chad,1671.0,89.0
2020-12-05,Chad,1678.0,89.0
2020-12-06,Chad,1685.0,89.0
2020-12-07,Chad,1692.0,89.0
2020-12-08,Chad,1699.0,89.0
2020-12-09,Chad,1706.0,89.0
2020-12-10,Chad,1713.0,89.0
2020-11-11,Togo,2538.0,63.0
2020-11-12,Togo,2556.0,64.0
2020-11-13,Togo,2574.0,64.0
2020-11-14,Togo,2593.0,65.0
2020-11-15,Togo,2611.0,66.0
2020-11-16,Togo,2629.0,66.0
2020-11-17,Togo,2647.0,67.0
2020-11-18,Togo,2665.0,67.0
2020-11-19,Togo,2684.0,68.0
2020-11-20,Togo,2702.0,68.0
2020-11-21,Togo,2720.0,69.0
2020-11-22,Togo,2739.0,70.0
2020-11-23,Togo,2757.0,70.0
2020-11-24,Togo,2776.0,71.0
2020-11-25,Togo,2794.0,71.0
2020-11-26,Togo,2813.0,72.0
2020-11-27,Togo,2831.0,73.0
2020-11-28,Togo,2850.0,73.0
2020-11-29,Togo,2868.0,74.0
2020-11-30,Togo,2887.0,74.0
2020-12-01,Togo,2906.0,75.0
2020-12-02,Togo,2924.0,76.0
2020-12-03,Togo,2943.0,76.0
2020-12-04,Togo,2962.0,77.0
2020-12-05,Togo,2980.0,78.0
2020-12-06,Togo,2999.0,78.0
2020-12-07,Togo,3018.0,79.0
2020-12-08,Togo,3037.0,80.0
2020-12-09,Togo,3055.0,80.0
2020-12-10,Togo,3074.0,81.0
2020-11-11,Thailand,3697.0,58.0
2020-11-12,Thailand,3699.0,58.0
2020-11-13,Thailand,3701.0,58.0
2020-11-14,Thailand,3703.0,58.0
2020-11-15,Thailand,3705.0,58.0
2020-11-16,Thailand,3706.0,58.0
2020-11-17,Thailand,3708.0,58.0
2020-11-18,Thailand,3710.0,58.0
2020-11-19,Thailand,3712.0,58.0
2020-11-20,Thailand,3714.0,58.0
2020-11-21,Thailand,3716.0,58.0
2020-11-22,Thailand,3718.0,58.0
2020-11-23,Thailand,3719.0,58.0
2020-11-24,Thailand,3721.0,58.0
2020-11-25,Thailand,3723.0,58.0
2020-11-26,Thailand,3725.0,58.0
2020-11-27,Thailand,3726.0,58.0
2020-11-28,Thailand,3728.0,58.0
2020-11-29,Thailand,3730.0,58.0
2020-11-30,Thailand,3731.0,58.0
